facility_id,state,condition_name,measure_name,risk_tier,penalty_flag,hospital_rank_in_state,excess_readmission_ratio,predicted_readmission_rate,expected_readmission_rate,deviation_from_national,state_avg_ratio,estimated_penalty_cost,readmission_rate,penalty_cost,risk_score,improvement_rate
10100,AL,COPD,READM-30-COPD-HRRP,MEDIUM,t,4,1.0706,19.6305,18.3367,0.0706,0.996,7056.25,106.94,7056.25,55.9,7.06
10100,AL,CABG,READM-30-CABG-HRRP,MEDIUM,t,10,1.0243,11.191,10.9258,0.0243,1.0447,2428.71,102.25,2428.71,52.0,2.43
10100,AL,AMI (Heart Attack),READM-30-AMI-HRRP,LOW,f,27,0.9601,11.1955,11.6605,-0.0399,1.0292,0,95.84,0.00,46.7,-3.99
10100,AL,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,6,1.0637,20.3273,19.1099,0.0637,1.0086,6366.61,106.22,6366.61,55.3,6.37
10100,AL,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,10,1.071,15.4713,14.4454,0.071,1.0032,7096.23,106.94,7096.23,55.9,7.10
10100,AL,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,LOW,f,29,0.8285,4.517,5.4521,-0.1715,1.0391,0,82.52,0.00,35.7,-17.15
10101,AL,Heart Failure,READM-30-HF-HRRP,LOW,f,41,0.9837,19.9839,20.3144,-0.0163,1.0086,0,98.23,0.00,48.6,-1.63
10101,AL,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,4,1.1161,18.9243,16.9559,0.1161,1.0032,11603.83,111.44,11603.83,59.7,11.61
10103,AL,AMI (Heart Attack),READM-30-AMI-HRRP,MEDIUM,t,7,1.0841,15.3506,14.1595,0.0841,1.0292,8405.53,108.22,8405.53,57.0,8.41
10103,AL,CABG,READM-30-CABG-HRRP,MEDIUM,t,9,1.0571,10.7371,10.1573,0.0571,1.0447,5706.96,105.52,5706.96,54.8,5.71
10103,AL,COPD,READM-30-COPD-HRRP,LOW,f,36,0.9661,17.8746,18.5022,-0.0339,0.996,0,96.50,0.00,47.2,-3.39
10103,AL,Heart Failure,READM-30-HF-HRRP,LOW,f,54,0.8933,17.7009,19.8152,-0.1067,1.0086,0,89.20,0.00,41.1,-10.67
10103,AL,Pneumonia,READM-30-PN-HRRP,LOW,f,46,0.9713,16.9758,17.4766,-0.0287,1.0032,0,96.99,0.00,47.6,-2.87
10103,AL,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,LOW,f,24,0.9279,5.5057,5.9334,-0.0721,1.0391,0,92.42,0.00,44.0,-7.21
10104,AL,AMI (Heart Attack),READM-30-AMI-HRRP,MEDIUM,t,5,1.1078,15.1086,13.6381,0.1078,1.0292,10774.27,110.59,10774.27,59.0,10.78
10104,AL,CABG,READM-30-CABG-HRRP,MEDIUM,t,3,1.1539,12.6147,10.9322,0.1539,1.0447,15381.82,115.18,15381.82,62.8,15.39
10104,AL,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,28,1.0113,20.3192,20.0927,0.0113,1.0086,1129.4,100.98,1129.40,50.9,1.13
10104,AL,COPD,READM-30-COPD-HRRP,LOW,f,43,0.9375,16.5332,17.6345,-0.0625,0.996,0,93.64,0.00,44.8,-6.25
10104,AL,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,LOW,f,20,0.963,4.4023,4.5716,-0.037,1.0391,0,95.92,0.00,46.9,-3.70
10104,AL,Pneumonia,READM-30-PN-HRRP,LOW,f,60,0.9192,14.3502,15.6124,-0.0808,1.0032,0,91.78,0.00,43.3,-8.08
10108,AL,Pneumonia,READM-30-PN-HRRP,LOW,f,35,0.9958,15.3223,15.3876,-0.0042,1.0032,0,99.43,0.00,49.7,-0.42
10108,AL,COPD,READM-30-COPD-HRRP,LOW,f,30,0.9761,17.9704,18.4109,-0.0239,0.996,0,97.50,0.00,48.0,-2.39
10108,AL,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,10,1.0447,19.887,19.0366,0.0447,1.0086,4467.62,104.32,4467.62,53.7,4.47
10112,AL,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,15,1.0366,20.3663,19.6465,0.0366,1.0086,3658.05,103.51,3658.05,53.1,3.66
10112,AL,Pneumonia,READM-30-PN-HRRP,LOW,f,55,0.9399,16.5116,17.5669,-0.0601,1.0032,0,93.85,0.00,45.0,-6.01
10113,AL,AMI (Heart Attack),READM-30-AMI-HRRP,MEDIUM,t,13,1.028,13.9653,13.585,0.028,1.0292,2798.51,102.62,2798.51,52.3,2.80
10113,AL,COPD,READM-30-COPD-HRRP,MEDIUM,t,2,1.096,21.1142,19.2645,0.096,0.996,9594.9,109.48,9594.90,58.0,9.60
10113,AL,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,5,1.0838,21.8907,20.198,0.0838,1.0086,8375.54,108.22,8375.54,57.0,8.38
10113,AL,Pneumonia,READM-30-PN-HRRP,LOW,f,54,0.9421,14.9712,15.8921,-0.0579,1.0032,0,94.07,0.00,45.2,-5.79
10113,AL,CABG,READM-30-CABG-HRRP,LOW,f,13,0.992,10.5179,10.6024,-0.008,1.0447,0,99.02,0.00,49.3,-0.80
10113,AL,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,LOW,f,22,0.9374,4.4668,4.765,-0.0626,1.0391,0,93.37,0.00,44.8,-6.26
10114,AL,COPD,READM-30-COPD-HRRP,LOW,f,45,0.9245,17.6248,19.0636,-0.0755,0.996,0,92.35,0.00,43.7,-7.55
10114,AL,Heart Failure,READM-30-HF-HRRP,LOW,f,38,0.992,20.4295,20.5938,-0.008,1.0086,0,99.06,0.00,49.3,-0.80
10114,AL,Pneumonia,READM-30-PN-HRRP,LOW,f,45,0.9735,15.1678,15.5807,-0.0265,1.0032,0,97.21,0.00,47.8,-2.65
10118,AL,Heart Failure,READM-30-HF-HRRP,LOW,f,52,0.9285,17.3805,18.7193,-0.0715,1.0086,0,92.72,0.00,44.0,-7.15
10118,AL,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,8,1.0838,17.4446,16.0952,0.0838,1.0032,8375.54,108.22,8375.54,57.0,8.38
10118,AL,COPD,READM-30-COPD-HRRP,MEDIUM,t,17,1.005,15.6829,15.6043,0.005,0.996,499.73,100.39,499.73,50.4,0.50
10120,AL,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,17,1.0336,12.5379,12.1304,0.0336,1.0032,3358.21,103.21,3358.21,52.8,3.36
10120,AL,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,20,1.0209,16.3442,16.0103,0.0209,1.0086,2088.89,101.94,2088.89,51.7,2.09
10125,AL,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,30,1.0081,14.9945,14.8739,0.0081,1.0086,809.57,100.67,809.57,50.7,0.81
10125,AL,COPD,READM-30-COPD-HRRP,LOW,f,28,0.9824,15.429,15.7052,-0.0176,0.996,0,98.13,0.00,48.5,-1.76
10125,AL,Pneumonia,READM-30-PN-HRRP,LOW,f,48,0.9675,12.1706,12.5795,-0.0325,1.0032,0,96.61,0.00,47.3,-3.25
10126,AL,Pneumonia,READM-30-PN-HRRP,LOW,f,37,0.9912,12.8636,12.9773,-0.0088,1.0032,0,98.97,0.00,49.3,-0.88
10126,AL,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,12,1.0398,17.0072,16.356,0.0398,1.0086,3977.88,103.83,3977.88,53.3,3.98
10128,AL,COPD,READM-30-COPD-HRRP,LOW,f,35,0.9666,12.3246,12.75,-0.0334,0.996,0,96.55,0.00,47.2,-3.34
10129,AL,Heart Failure,READM-30-HF-HRRP,LOW,f,40,0.9843,18.9328,19.235,-0.0157,1.0086,0,98.29,0.00,48.7,-1.57
10129,AL,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,18,1.0317,15.4522,14.9774,0.0317,1.0032,3168.31,103.02,3168.31,52.6,3.17
10130,AL,COPD,READM-30-COPD-HRRP,LOW,f,32,0.969,15.2111,15.6972,-0.031,0.996,0,96.79,0.00,47.4,-3.10
10130,AL,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,8,1.0602,18.614,17.5569,0.0602,1.0086,6016.8,105.87,6016.80,55.0,6.02
10130,AL,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,15,1.0352,14.6532,14.1547,0.0352,1.0032,3518.13,103.37,3518.13,52.9,3.52
10131,AL,AMI (Heart Attack),READM-30-AMI-HRRP,MEDIUM,t,4,1.1265,15.3487,13.6249,0.1265,1.0292,12643.27,112.45,12643.27,60.5,12.65
10131,AL,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,3,1.0878,20.7261,19.0534,0.0878,1.0086,8775.33,108.62,8775.33,57.3,8.78
10131,AL,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,6,1.0923,15.7908,14.4561,0.0923,1.0032,9225.09,109.07,9225.09,57.7,9.23
10131,AL,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,LOW,f,25,0.913,5.2731,5.7753,-0.087,1.0391,0,90.94,0.00,42.8,-8.70
10131,AL,COPD,READM-30-COPD-HRRP,LOW,f,22,0.9929,14.9993,15.1066,-0.0071,0.996,0,99.18,0.00,49.4,-0.71
10139,AL,AMI (Heart Attack),READM-30-AMI-HRRP,LOW,f,25,0.9717,13.238,13.6238,-0.0283,1.0292,0,97.00,0.00,47.6,-2.83
10139,AL,CABG,READM-30-CABG-HRRP,LOW,f,18,0.9206,11.2032,12.17,-0.0794,1.0447,0,91.90,0.00,43.4,-7.94
10139,AL,COPD,READM-30-COPD-HRRP,LOW,f,34,0.9683,15.638,16.1496,-0.0317,0.996,0,96.72,0.00,47.4,-3.17
10139,AL,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,32,1.0023,19.4458,19.4015,0.0023,1.0086,229.88,100.09,229.88,50.2,0.23
10139,AL,Pneumonia,READM-30-PN-HRRP,LOW,f,58,0.9254,14.0022,15.1304,-0.0746,1.0032,0,92.40,0.00,43.8,-7.46
10144,AL,AMI (Heart Attack),READM-30-AMI-HRRP,MEDIUM,t,20,1.0069,13.1186,13.0293,0.0069,1.0292,689.63,100.51,689.63,50.6,0.69
10144,AL,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,LOW,f,16,0.9959,4.6513,4.6706,-0.0041,1.0391,0,99.19,0.00,49.7,-0.41
10144,AL,COPD,READM-30-COPD-HRRP,MEDIUM,t,5,1.0659,17.0108,15.9587,0.0659,0.996,6586.5,106.47,6586.50,55.5,6.59
10144,AL,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,18,1.0267,20.6312,20.0939,0.0267,1.0086,2668.58,102.52,2668.58,52.2,2.67
10144,AL,CABG,READM-30-CABG-HRRP,LOW,f,14,0.9906,11.1469,11.2529,-0.0094,1.0447,0,98.88,0.00,49.2,-0.94
10144,AL,Pneumonia,READM-30-PN-HRRP,LOW,f,39,0.9833,15.7052,15.9727,-0.0167,1.0032,0,98.18,0.00,48.6,-1.67
10148,AL,COPD,READM-30-COPD-HRRP,LOW,f,31,0.9718,12.5915,12.9574,-0.0282,0.996,0,97.07,0.00,47.7,-2.82
10148,AL,Heart Failure,READM-30-HF-HRRP,LOW,f,42,0.9834,14.0295,14.2661,-0.0166,1.0086,0,98.20,0.00,48.6,-1.66
10148,AL,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,21,1.0231,11.9557,11.6855,0.0231,1.0032,2308.77,102.16,2308.77,51.9,2.31
10149,AL,AMI (Heart Attack),READM-30-AMI-HRRP,MEDIUM,t,17,1.0127,12.4984,12.3421,0.0127,1.0292,1269.32,101.09,1269.32,51.1,1.27
10149,AL,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,2,1.1038,21.4628,19.4438,0.1038,1.0086,10374.48,110.22,10374.48,58.7,10.38
10149,AL,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,13,1.04,15.456,14.8609,0.04,1.0032,3997.87,103.85,3997.87,53.3,4.00
10149,AL,COPD,READM-30-COPD-HRRP,LOW,f,24,0.9918,18.0305,18.1792,-0.0082,0.996,0,99.07,0.00,49.3,-0.82
10158,AL,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,20,1.0278,14.3681,13.9797,0.0278,1.0032,2778.52,102.63,2778.52,52.3,2.78
10158,AL,COPD,READM-30-COPD-HRRP,LOW,f,20,0.9954,18.142,18.226,-0.0046,0.996,0,99.43,0.00,49.6,-0.46
10158,AL,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,HIGH,t,4,1.2754,7.913,6.2042,0.2754,1.0391,27525.36,127.03,27525.36,73.0,27.54
10164,AL,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,1,1.1292,16.3326,14.4636,0.1292,1.0032,12913.13,112.75,12913.13,60.8,12.92
10164,AL,COPD,READM-30-COPD-HRRP,LOW,f,27,0.9845,14.1904,14.4139,-0.0155,0.996,0,98.34,0.00,48.7,-1.55
10164,AL,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,25,1.0182,16.7733,16.474,0.0182,1.0086,1819.03,101.67,1819.03,51.5,1.82
10168,AL,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,MEDIUM,t,15,1.0187,4.7519,4.6647,0.0187,1.0391,1869.01,101.47,1869.01,51.6,1.87
10169,AL,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,13,1.038,17.7477,17.0981,0.038,1.0086,3797.98,103.65,3797.98,53.2,3.80
10173,AL,Pneumonia,READM-30-PN-HRRP,LOW,f,51,0.9608,11.219,11.6762,-0.0392,1.0032,0,95.94,0.00,46.7,-3.92
20001,AK,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,LOW,f,4,0.9344,5.2156,5.5815,-0.0656,0.9534,0,93.07,0.00,44.5,-6.56
20001,AK,Heart Failure,READM-30-HF-HRRP,LOW,f,7,0.9086,17.2975,19.0372,-0.0914,1.014,0,90.73,0.00,42.4,-9.14
20001,AK,COPD,READM-30-COPD-HRRP,LOW,f,6,0.9306,17.1378,18.4152,-0.0694,0.9987,0,92.95,0.00,44.2,-6.94
20001,AK,AMI (Heart Attack),READM-30-AMI-HRRP,LOW,f,5,0.8683,10.0745,11.6019,-0.1317,0.9758,0,86.68,0.00,39.0,-13.17
20001,AK,Pneumonia,READM-30-PN-HRRP,LOW,f,4,0.9801,14.2429,14.5316,-0.0199,0.9768,0,97.86,0.00,48.3,-1.99
20001,AK,CABG,READM-30-CABG-HRRP,LOW,f,2,0.9377,9.0915,9.6957,-0.0623,1.0097,0,93.60,0.00,44.8,-6.23
20006,AK,Heart Failure,READM-30-HF-HRRP,LOW,f,6,0.9312,19.0712,20.48,-0.0688,1.014,0,92.99,0.00,44.3,-6.88
20006,AK,AMI (Heart Attack),READM-30-AMI-HRRP,MEDIUM,t,1,1.0635,14.2744,13.422,0.0635,0.9758,6346.62,106.16,6346.62,55.3,6.35
20006,AK,COPD,READM-30-COPD-HRRP,LOW,f,7,0.9014,15.994,17.7433,-0.0986,0.9987,0,90.04,0.00,41.8,-9.86
20006,AK,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,MEDIUM,t,3,1.0287,6.6738,6.4876,0.0287,0.9534,2868.47,102.46,2868.47,52.4,2.87
20006,AK,Pneumonia,READM-30-PN-HRRP,LOW,f,7,0.9419,15.9741,16.9589,-0.0581,0.9768,0,94.05,0.00,45.2,-5.81
20008,AK,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,4,1.0125,16.3844,16.1823,0.0125,1.014,1249.34,101.10,1249.34,51.0,1.25
20008,AK,COPD,READM-30-COPD-HRRP,MEDIUM,t,3,1.0332,16.9642,16.4194,0.0332,0.9987,3318.23,103.20,3318.23,52.8,3.32
20008,AK,Pneumonia,READM-30-PN-HRRP,LOW,f,6,0.9563,12.1865,12.7435,-0.0437,0.9768,0,95.49,0.00,46.4,-4.37
20012,AK,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,MEDIUM,t,2,1.0329,3.645,3.5288,0.0329,0.9534,3288.25,102.88,3288.25,52.7,3.29
20012,AK,COPD,READM-30-COPD-HRRP,LOW,f,5,0.9383,12.9937,13.8484,-0.0617,0.9987,0,93.72,0.00,44.9,-6.17
20012,AK,AMI (Heart Attack),READM-30-AMI-HRRP,MEDIUM,t,2,1.0156,11.1351,10.9636,0.0156,0.9758,1559.17,101.38,1559.17,51.3,1.56
20012,AK,Heart Failure,READM-30-HF-HRRP,LOW,f,8,0.8938,15.865,17.7491,-0.1062,1.014,0,89.25,0.00,41.2,-10.62
20012,AK,Pneumonia,READM-30-PN-HRRP,LOW,f,3,0.9813,13.1256,13.3764,-0.0187,0.9768,0,97.98,0.00,48.4,-1.87
20017,AK,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,MEDIUM,t,1,1.1659,4.9774,4.269,0.1659,0.9534,16581.18,116.13,16581.18,63.8,16.59
20017,AK,AMI (Heart Attack),READM-30-AMI-HRRP,LOW,f,3,0.9844,11.2772,11.4556,-0.0156,0.9758,0,98.27,0.00,48.7,-1.56
20017,AK,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,2,1.0988,20.8572,18.982,0.0988,1.014,9874.75,109.72,9874.75,58.2,9.88
20017,AK,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,1,1.0835,16.432,15.1656,0.0835,0.9768,8345.56,108.19,8345.56,57.0,8.35
20017,AK,COPD,READM-30-COPD-HRRP,MEDIUM,t,2,1.1043,19.4912,17.6508,0.1043,0.9987,10424.46,110.31,10424.46,58.7,10.43
20017,AK,CABG,READM-30-CABG-HRRP,MEDIUM,t,1,1.0817,9.9634,9.2108,0.0817,1.0097,8165.66,107.98,8165.66,56.8,8.17
20018,AK,Heart Failure,READM-30-HF-HRRP,LOW,f,5,0.9884,15.6765,15.8601,-0.0116,1.014,0,98.70,0.00,49.0,-1.16
20018,AK,Pneumonia,READM-30-PN-HRRP,LOW,f,8,0.9046,12.2177,13.5062,-0.0954,0.9768,0,90.33,0.00,42.1,-9.54
20024,AK,Heart Failure,READM-30-HF-HRRP,HIGH,t,1,1.2271,23.1068,18.8301,0.2271,1.014,22697.93,122.53,22697.93,68.9,22.71
20024,AK,COPD,READM-30-COPD-HRRP,MEDIUM,t,1,1.1171,19.7889,17.7151,0.1171,0.9987,11703.77,111.58,11703.77,59.8,11.71
20024,AK,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,LOW,f,6,0.7536,3.4719,4.607,-0.2464,0.9534,0,75.06,0.00,29.5,-24.64
20024,AK,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,2,1.0009,15.3481,15.3338,0.0009,0.9768,89.95,99.94,89.95,50.1,0.09
20026,AK,COPD,READM-30-COPD-HRRP,LOW,f,4,0.9659,18.2364,18.881,-0.0341,0.9987,0,96.48,0.00,47.2,-3.41
20026,AK,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,LOW,f,5,0.805,3.3539,4.1662,-0.195,0.9534,0,80.18,0.00,33.8,-19.50
20026,AK,AMI (Heart Attack),READM-30-AMI-HRRP,LOW,f,4,0.9474,10.013,10.5683,-0.0526,0.9758,0,94.57,0.00,45.6,-5.25
20026,AK,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,3,1.0516,18.8819,17.9553,0.0516,1.014,5157.26,105.01,5157.26,54.3,5.16
20026,AK,Pneumonia,READM-30-PN-HRRP,LOW,f,5,0.9657,13.5492,14.0306,-0.0343,0.9768,0,96.43,0.00,47.1,-3.43
30002,AZ,COPD,READM-30-COPD-HRRP,LOW,f,19,0.9951,16.4343,16.5151,-0.0049,0.9893,0,99.40,0.00,49.6,-0.49
30002,AZ,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,16,1.0239,17.3193,16.9157,0.0239,0.9967,2388.73,102.24,2388.73,52.0,2.39
30002,AZ,CABG,READM-30-CABG-HRRP,LOW,f,20,0.8275,8.7736,10.6025,-0.1725,1.0211,0,82.60,0.00,35.6,-17.25
30002,AZ,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,5,1.0702,23.0685,21.5548,0.0702,1.0042,7016.27,106.87,7016.27,55.9,7.02
30002,AZ,AMI (Heart Attack),READM-30-AMI-HRRP,LOW,f,36,0.9106,12.2404,13.4419,-0.0894,1.0107,0,90.90,0.00,42.6,-8.94
30006,AZ,AMI (Heart Attack),READM-30-AMI-HRRP,HIGH,t,1,1.2525,14.2316,11.3621,0.2525,1.0107,25236.58,125.03,25236.58,71.0,25.26
30006,AZ,CABG,READM-30-CABG-HRRP,LOW,f,17,0.94,9.0359,9.613,-0.06,1.0211,0,93.83,0.00,45.0,-6.00
50438,CA,CABG,READM-30-CABG-HRRP,MEDIUM,t,42,1.0005,10.1259,10.1208,0.0005,1.0052,49.97,99.87,49.97,50.0,0.05
30006,AZ,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,MEDIUM,t,3,1.1705,5.4806,4.6822,0.1705,0.9933,17040.94,116.59,17040.94,64.2,17.05
30006,AZ,COPD,READM-30-COPD-HRRP,LOW,f,22,0.9884,16.4095,16.6028,-0.0116,0.9893,0,98.73,0.00,49.0,-1.16
30006,AZ,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,1,1.1397,20.781,18.234,0.1397,1.0042,13962.57,113.81,13962.57,61.6,13.97
30006,AZ,Pneumonia,READM-30-PN-HRRP,LOW,f,30,0.9873,14.4982,14.6841,-0.0127,0.9967,0,98.58,0.00,48.9,-1.27
30007,AZ,AMI (Heart Attack),READM-30-AMI-HRRP,MEDIUM,t,7,1.0567,12.6559,11.9767,0.0567,1.0107,5666.99,105.48,5666.99,54.7,5.67
30007,AZ,Pneumonia,READM-30-PN-HRRP,LOW,f,54,0.8669,11.9608,13.7967,-0.1331,0.9967,0,86.56,0.00,38.9,-13.31
30007,AZ,Heart Failure,READM-30-HF-HRRP,LOW,f,50,0.8909,16.8679,18.9345,-0.1091,1.0042,0,88.96,0.00,40.9,-10.91
30007,AZ,COPD,READM-30-COPD-HRRP,LOW,f,42,0.8955,14.474,16.1637,-0.1045,0.9893,0,89.45,0.00,41.3,-10.45
30010,AZ,AMI (Heart Attack),READM-30-AMI-HRRP,MEDIUM,t,14,1.023,13.5077,13.2038,0.023,1.0107,2298.78,102.12,2298.78,51.9,2.30
30010,AZ,Heart Failure,READM-30-HF-HRRP,LOW,f,25,0.9997,18.3558,18.3614,-0.0003,1.0042,0,99.83,0.00,50.0,-0.03
30010,AZ,CABG,READM-30-CABG-HRRP,LOW,f,15,0.9939,10.9774,11.0452,-0.0061,1.0211,0,99.21,0.00,49.5,-0.61
30010,AZ,Pneumonia,READM-30-PN-HRRP,LOW,f,27,0.993,14.5956,14.6985,-0.007,0.9967,0,99.15,0.00,49.4,-0.70
30010,AZ,COPD,READM-30-COPD-HRRP,MEDIUM,t,6,1.0287,15.0346,14.6155,0.0287,0.9893,2868.47,102.75,2868.47,52.4,2.87
30011,AZ,AMI (Heart Attack),READM-30-AMI-HRRP,MEDIUM,t,8,1.0497,12.8711,12.2621,0.0497,1.0107,4967.36,104.79,4967.36,54.1,4.97
30011,AZ,Pneumonia,READM-30-PN-HRRP,LOW,f,44,0.9507,13.6242,14.331,-0.0493,0.9967,0,94.93,0.00,45.9,-4.93
30011,AZ,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,LOW,f,16,0.9612,4.9449,5.1443,-0.0388,0.9933,0,95.74,0.00,46.8,-3.88
30011,AZ,COPD,READM-30-COPD-HRRP,MEDIUM,t,15,1.0074,15.693,15.5784,0.0074,0.9893,739.61,100.63,739.61,50.6,0.74
30011,AZ,Heart Failure,READM-30-HF-HRRP,LOW,f,27,0.9977,18.1104,18.1525,-0.0023,1.0042,0,99.63,0.00,49.8,-0.23
30012,AZ,AMI (Heart Attack),READM-30-AMI-HRRP,LOW,f,37,0.8589,9.3486,10.8841,-0.1411,1.0107,0,85.74,0.00,38.2,-14.11
30012,AZ,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,LOW,f,20,0.927,4.6272,4.9914,-0.073,0.9933,0,92.33,0.00,43.9,-7.30
30012,AZ,CABG,READM-30-CABG-HRRP,MEDIUM,t,6,1.0627,10.4113,9.7967,0.0627,1.0211,6266.67,106.08,6266.67,55.2,6.27
30012,AZ,COPD,READM-30-COPD-HRRP,LOW,f,39,0.9326,13.8214,14.8204,-0.0674,0.9893,0,93.15,0.00,44.4,-6.74
30012,AZ,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,9,1.0532,13.7789,13.0835,0.0532,0.9967,5317.17,105.16,5317.17,54.4,5.32
30012,AZ,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,11,1.0576,18.6356,17.6209,0.0576,1.0042,5756.94,105.61,5756.94,54.8,5.76
30013,AZ,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,2,1.1265,20.4546,18.1572,0.1265,1.0042,12643.27,112.49,12643.27,60.5,12.65
30013,AZ,Pneumonia,READM-30-PN-HRRP,LOW,f,46,0.9457,14.2035,15.0198,-0.0543,0.9967,0,94.43,0.00,45.5,-5.43
30013,AZ,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,MEDIUM,t,11,1.0112,6.2363,6.1671,0.0112,0.9933,1119.4,100.72,1119.40,50.9,1.12
30013,AZ,COPD,READM-30-COPD-HRRP,LOW,f,26,0.9788,15.5211,15.857,-0.0212,0.9893,0,97.77,0.00,48.2,-2.12
30013,AZ,CABG,READM-30-CABG-HRRP,LOW,f,19,0.8942,9.4323,10.5478,-0.1058,1.0211,0,89.26,0.00,41.2,-10.58
30013,AZ,AMI (Heart Attack),READM-30-AMI-HRRP,LOW,f,34,0.9285,11.9171,12.8353,-0.0715,1.0107,0,92.69,0.00,44.0,-7.15
30014,AZ,AMI (Heart Attack),READM-30-AMI-HRRP,LOW,f,28,0.9855,12.2465,12.4273,-0.0145,1.0107,0,98.38,0.00,48.8,-1.45
30014,AZ,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,MEDIUM,t,13,1.0012,5.614,5.6071,0.0012,0.9933,119.94,99.72,119.94,50.1,0.12
30014,AZ,COPD,READM-30-COPD-HRRP,LOW,f,27,0.9785,16.7793,17.148,-0.0215,0.9893,0,97.74,0.00,48.2,-2.15
30014,AZ,Pneumonia,READM-30-PN-HRRP,LOW,f,51,0.9124,13.1214,14.3819,-0.0876,0.9967,0,91.10,0.00,42.7,-8.76
30014,AZ,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,4,1.0705,19.8571,18.5487,0.0705,1.0042,7046.25,106.90,7046.25,55.9,7.05
30016,AZ,COPD,READM-30-COPD-HRRP,MEDIUM,t,14,1.0108,13.9585,13.8091,0.0108,0.9893,1079.43,100.97,1079.43,50.9,1.08
30016,AZ,AMI (Heart Attack),READM-30-AMI-HRRP,LOW,f,22,0.9997,9.8574,9.8601,-0.0003,1.0107,0,99.79,0.00,50.0,-0.03
30016,AZ,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,7,1.0672,19.4575,18.2317,0.0672,1.0042,6716.43,106.57,6716.43,55.6,6.72
30016,AZ,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,4,1.0745,16.471,15.3286,0.0745,0.9967,7446.04,107.29,7446.04,56.2,7.45
30022,AZ,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,9,1.0638,19.7462,18.5614,0.0638,1.0042,6376.61,106.23,6376.61,55.3,6.38
30022,AZ,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,19,1.0176,14.6565,14.4034,0.0176,0.9967,1759.06,101.61,1759.06,51.5,1.76
30023,AZ,CABG,READM-30-CABG-HRRP,MEDIUM,t,7,1.0499,10.0907,9.6114,0.0499,1.0211,4987.35,104.80,4987.35,54.2,4.99
